,Unnamed: 0,Number.of.Bags,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
1051,1051,150,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0,0.0,0,1500.0,1500.0,1500.0
1052,1052,240,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0,0.0,4,185.0,185.0,185.0
1053,1053,100,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0,0.0,1,990.0,1000.0,995.0
1054,1054,20,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0,0.0,4,1200.0,1200.0,1200.0
1055,1055,250,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0,0.0,1,1550.0,1550.0,1550.0
1056,1056,250,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0,0.0,5,1550.0,1550.0,1550.0
1057,1057,250,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1058,1058,250,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1059,1059,149,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1060,1060,94,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0,0.0,7,1750.7133150586112,1799.3477749323713,1775.0305449954915
1061,1061,275,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,0,1.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1062,1062,10,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0,0.0,1,1400.0,1400.0,1400.0
1063,1063,300,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0,0.0,3,1200.0,1200.0,1200.0
1064,1064,275,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0,0.0,5,1400.0,1400.0,1400.0
1065,1065,275,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0,0.0,5,1383.792,1383.792,1383.792
1066,1066,10,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1067,1067,149,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1068,1068,20,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0,0.0,0,50.0,50.0,50.0
1069,1069,275,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0,0.0,4,1500.0,1500.0,1500.0
1070,1070,15,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0,0.0,5,1650.0,1650.0,1650.0
1071,1071,1,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0,0.0,0,280.0,280.0,280.0
1072,1072,300,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,3,1250.0,1250.0,1250.0
1073,1073,1,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,2,3800.0,3800.0,3800.0
1074,1074,275,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,3,1219.2,1219.2,1219.2
1075,1075,300,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,10,1250.0,1250.0,1250.0
1076,1076,10,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1077,1077,250,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,1,1859.28,1859.28,1859.28
1078,1078,18,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,1,1450.0,1450.0,1450.0
1079,1079,275,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0,0.0,0,1450.0,1450.0,1450.0
1080,1080,10,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,0,600.0,600.0,600.0
1081,1081,2,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,1,1450.0,1450.0,1450.0
1082,1082,1,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,14,1700.0,1700.0,1700.0
1083,1083,10,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,0,600.0,600.0,600.0
1084,1084,250,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,4,1050.0,1050.0,1050.0
1085,1085,250,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,16,1550.0,1550.0,1550.0
1086,1086,300,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0,0.0,0,1700.0,1700.0,1700.0
1087,1087,10,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,5,1700.0,1700.0,1700.0
1088,1088,1,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
1089,1089,10,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,0,600.0,600.0,600.0
1090,1090,250,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,4,1310.64,1310.64,1310.64
1091,1091,10,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,21,940.0,940.0,940.0
1092,1092,10,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,7,1750.7133150586112,1799.3477749323713,1775.0305449954915
1093,1093,360,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1094,1094,440,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,1,995.0,995.0,995.0
1095,1095,275,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,4,1400.0,1400.0,1400.0
1096,1096,60,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0,0.0,2,1600.0,1600.0,1600.0
1097,1097,2,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1,0.0,26,914.4,914.4,914.4
1098,1098,1,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0,0.0,1,4287.0,4287.0,4287.0
1099,1099,275,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0,0.0,2,900.0,900.0,900.0
1100,1100,2,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0.0,13,1750.7133150586112,1799.3477749323713,1775.0305449954915
1101,1101,1,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1102,1102,5,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0,0.0,0,700.0,700.0,700.0
1103,1103,250,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1,0.0,12,1400.0,1400.0,1400.0
1104,1104,10,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2,0.0,8,808.0,808.0,808.0
1105,1105,1,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0,0.0,2,1550.0,1550.0,1550.0
1106,1106,275,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,2,1100.0,1275.0,1187.5
1107,1107,275,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0,0.0,0,1400.0,1400.0,1400.0
1108,1108,250,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0,0.0,2,1310.64,1310.64,1310.64
1109,1109,20,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0,0.0,2,1250.0,1250.0,1250.0
1110,1110,15,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1,0.0,2,1550.0,1550.0,1550.0
1111,1111,15,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0,0.0,12,1000.0,1000.0,1000.0
1112,1112,250,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,5,1310.64,1310.64,1310.64
1113,1113,22,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1114,1114,440,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,5,1100.0,1100.0,1100.0
1115,1115,10,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,0,850.0,850.0,850.0
1116,1116,1,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,0,0.0,4,1750.7133150586112,1799.3477749323713,1775.0305449954915
1117,1117,10,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,200.0,200.0,200.0
1118,1118,10,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,150.0,150.0,150.0
1119,1119,10,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,250.0,250.0,250.0
1120,1120,13,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,0,0.0,0,1300.0,1300.0,1300.0
1121,1121,10,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,1,0.0,17,1300.0,1300.0,1300.0
1122,1122,275,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,0,0.0,5,1250.0,1250.0,1250.0
1123,1123,1,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,0,0.0,4,3845.0,3845.0,3845.0
1124,1124,280,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,0,0.0,2,1300.0,1500.0,1400.0
1125,1125,10,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,0,0.0,0,250.0,250.0,250.0
1126,1126,2,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,0.0,0,0.0,0,800.0,800.0,800.0
1127,1127,20,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,0.12,0,0.0,9,1250.0,1250.0,1250.0
1128,1128,256,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,0.11,0,0.0,12,1100.0,1100.0,1100.0
1129,1129,300,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0,0.05,0,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1130,1130,275,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1131,1131,12,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,1,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1132,1132,400,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,0,0.0,4,1300.0,1300.0,1300.0
1133,1133,10,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,1,0.0,7,1100.0,1100.0,1100.0
1134,1134,82,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,0,0.0,0,1100.0,1100.0,1100.0
1135,1135,250,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,0,0.0,3,1100.0,1100.0,1100.0
1136,1136,100,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,0,0.0,6,1250.0,1250.0,1250.0
1137,1137,209,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,0,0.0,0,1250.0,1250.0,1250.0
1138,1138,40,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,3,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1139,1139,200,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,0,1.0,5,1500.0,1500.0,1500.0
1140,1140,50,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,0,0.0,2,1700.0,1700.0,1700.0
1141,1141,75,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,0,0.0,0,1250.0,1250.0,1250.0
1142,1142,250,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,0.12,0,0.0,3,1300.0,1300.0,1300.0
1143,1143,12,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,0.12,7,0.0,10,1750.7133150586112,1799.3477749323713,1775.0305449954915
1144,1144,25,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,0,4.0,1,190164.0,190164.0,190164.0
1145,1145,28,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0.0,0,0.0,0,800.0,1200.0,1000.0
1146,1146,50,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,0.1,0,0.0,0,500.0,700.0,600.0
1147,1147,1,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,0.12,0,0.0,0,800.0,800.0,800.0
1148,1148,320,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,0.12,1,0.0,2,1750.7133150586112,1799.3477749323713,1775.0305449954915
1149,1149,275,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,0.1,0,0.0,4,1100.0,1100.0,1100.0
1150,1150,310,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,0.12,0,0.0,4,1400.0,1400.0,1400.0
1151,1151,275,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,0.13,0,0.0,4,1022.0,1022.0,1022.0
1152,1152,380,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,0.12,0,0.0,5,1300.0,1300.0,1300.0
1153,1153,12,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75,0.14,0,0.0,0,1450.0,1450.0,1450.0
1154,1154,250,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,0.1,1,0.0,22,1050.0,1050.0,1050.0
1155,1155,275,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,0.0,0,0.0,4,1750.7133150586112,1799.3477749323713,1775.0305449954915
1156,1156,36,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75,0.12,0,0.0,7,1100.0,1100.0,1100.0
1157,1157,25,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,0,2.0,1,1219.2,1219.2,1219.2
1158,1158,275,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0.0,0,0.0,12,1250.0,1250.0,1250.0
1159,1159,1,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,0.12,0,0.0,0,800.0,800.0,800.0
1160,1160,250,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,0.11,0,0.0,6,1310.64,1310.64,1310.64
1161,1161,310,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,0.12,0,0.0,6,1400.0,1400.0,1400.0
1162,1162,10,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67,0.13,5,0.0,6,975.0,975.0,975.0
1163,1163,253,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67,0.0,0,0.0,9,1264.0,1264.0,1264.0
1164,1164,5,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,7.17,79.67,0.0,1,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1165,1165,50,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58,0.12,0,0.0,11,1250.0,1250.0,1250.0
1166,1166,250,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,0.13,0,0.0,5,1550.0,1550.0,1550.0
1167,1167,250,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58,0.1,0,0.0,4,1800.0,1800.0,1800.0
1168,1168,223,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58,0.17,1,0.0,19,1066.8,1584.96,1325.88
1169,1169,275,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,0.12,0,0.0,6,1050.0,1050.0,1050.0
1170,1170,10,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0.0,0,0.0,1,700.0,700.0,700.0
1171,1171,250,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,0.0,0,0.0,2,1550.0,1550.0,1550.0
1172,1172,250,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5,0.12,1,0.0,20,1550.0,1550.0,1550.0
1173,1173,127,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,0.12,0,0.0,5,1100.0,1100.0,1100.0
1174,1174,250,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0.0,2,1219.2,1219.2,1219.2
1175,1175,275,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,0.1,1,0.0,4,1219.2,1219.2,1219.2
1176,1176,10,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0.13,0,0.0,30,800.0,800.0,800.0
1177,1177,2,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,0.13,1,0.0,2,200.0,200.0,200.0
1178,1178,250,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0.0,0,0.0,3,1200.0,1200.0,1200.0
1179,1179,30,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0.14,0,0.0,23,950.0,950.0,950.0
1180,1180,50,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,0.14,0,0.0,19,750.0,750.0,750.0
1181,1181,250,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0.11,0,0.0,6,1750.7133150586112,1799.3477749323713,1775.0305449954915
1182,1182,50,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,0,0.0,0,850.0,850.0,850.0
1183,1183,12,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0.13,0,0.0,10,1000.0,1000.0,1000.0
1184,1184,50,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0.0,0,1219.2,1219.2,1219.2
1185,1185,15,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0.11,0,0.0,5,1650.0,1650.0,1650.0
1186,1186,250,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,8.0,6,1320.0,1320.0,1320.0
1187,1187,275,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,0.0,6,1300.0,1800.0,1550.0
1188,1188,1,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,5,0.0,20,1750.7133150586112,1799.3477749323713,1775.0305449954915
1189,1189,10,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0.14,0,0.0,8,1550.0,1550.0,1550.0
1190,1190,53,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0.14,0,0.0,34,1450.0,1450.0,1450.0
1191,1191,250,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0.01,0,0.0,8,1200.0,1200.0,1200.0
1192,1192,50,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0.0,1,1700.0,1700.0,1700.0
1193,1193,18,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,0.13,0,0.0,0,853.44,853.44,853.44
1194,1194,13,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08,0.16,0,0.0,2,1500.0,1500.0,1500.0
1195,1195,10,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,0.11,0,0.0,45,1100.0,1100.0,1100.0
1196,1196,10,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,0.1,0,0.0,0,1200.0,1200.0,1200.0
1197,1197,149,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,7.25,79.08,0.1,0,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1198,1198,250,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0,0.12,0,0.0,3,1219.2,1219.2,1219.2
1199,1199,275,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,0.11,0,0.0,12,1350.0,1350.0,1350.0
1200,1200,280,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7.0,79.0,0.0,0,0.0,4,1400.0,1400.0,1400.0
1201,1201,14,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,7.0,79.0,0.12,0,0.0,12,1300.0,1300.0,1300.0
1202,1202,16,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0,0.14,3,0.0,17,1550.0,1550.0,1550.0
1203,1203,120,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0,0.14,7,0.0,38,12.0,12.0,12.0
1204,1204,250,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92,0.12,0,0.0,8,1300.0,1300.0,1300.0
1205,1205,14,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,78.92,0.16,0,0.0,0,1400.0,1400.0,1400.0
1206,1206,1,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83,0.1,0,2.0,4,1100.0,1100.0,1100.0
1207,1207,11,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0.0,8,1750.7133150586112,1799.3477749323713,1775.0305449954915
1208,1208,250,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75,0.12,1,0.0,8,1310.64,1310.64,1310.64
1209,1209,20,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75,0.14,0,0.0,0,1320.0,1320.0,1320.0
1210,1210,35,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,78.75,0.14,0,0.0,0,1250.0,1250.0,1250.0
1211,1211,10,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,78.75,0.12,0,0.0,0,1350.0,1350.0,1350.0
1212,1212,1,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0.0,0,0.0,5,1850.0,1850.0,1850.0
1213,1213,20,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,78.67,0.13,0,0.0,2,1150.0,1150.0,1150.0
1214,1214,275,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,6.92,78.58,0.1,1,5.0,7,1750.7133150586112,1799.3477749323713,1775.0305449954915
1215,1215,275,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,0.11,1,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1216,1216,250,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58,0.12,0,0.0,3,1219.2,1219.2,1219.2
1217,1217,50,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58,0.1,0,0.0,0,800.0,800.0,800.0
1218,1218,250,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58,0.13,0,0.0,1,1400.0,1400.0,1400.0
1219,1219,50,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58,0.1,0,0.0,1,1300.0,1300.0,1300.0
1220,1220,8,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,7.25,78.58,0.0,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1221,1221,280,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5,0.0,0,0.0,0,1600.0,1600.0,1600.0
1222,1222,10,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,78.5,0.12,0,0.0,14,1400.0,1400.0,1400.0
